product_id,date_posted,review_title,review_text
16697,"Posted on Aug 31, 2024",Effective and Kid-Friendly Black Elderberry Syrup,"I’ve been using Kids Black Elderberry Syrup for my child, who is 7 years old, and it’s been effective for managing cold symptoms. The berry flavor is appealing, and my child likes it, though I find it best to mix it with water to make it easier for her to take. The packaging is excellent, with a user-friendly design that ensures accurate dosing. The quality of the syrup is top-notch, with natural ingredients that I trust. Each bottle is a good size, providing ample doses for multiple uses. Overall, this syrup is a great choice for supporting your child's immune health, especially at the first sign of a cold."
16697,"Posted on Jul 26, 2024",Highly recommended ,Good quality and make with good quality ingredient. It’s good for LO when they fall sick. It’s a must at home. My Lo did not reject the taste of the vitamin C. The size of the vitamin C can last for a month based on 5ml dosage a day! 
16697,"Posted on Feb 6, 2024","bought it several times, helps us to go through winter periods","Syrup is a trusted choice for my family, especially during the autumn-winter-spring seasons when viruses are common. The quality of the ingredients is good, and the taste is pleasant. The package is convenient, and the suggested serving sizes are easy to follow based on age. I'm satisfied with this supplement and would recommend it to other parents looking for additional immune support for their kids."
16697,"Posted on Oct 3, 2024",Great Immune Support for Kids,"This elderberry syrup has been a fantastic addition to my child’s routine. It tastes great, so there’s no fuss about taking it, and I’ve noticed a difference in how often they get sick. I love that it’s packed with immune-boosting ingredients and is safe for young children. Definitely a must-have during cold and flu season!

"
16697,"Posted on Sep 27, 2024",Great for kids,"I've been incorporating elderberry into our family’s wellness routine, and I can’t say enough about its benefits! Elderberry is packed with antioxidants and vitamins that help boost the immune system, which is especially important during cold and flu season. I love that it may help reduce the duration and severity of illnesses, giving us all a little extra protection. Plus, the syrup is delicious, making it easy to get the kids to take it without a fuss! It also has anti-inflammatory properties, which can be great for soothing coughs and respiratory issues. Overall, elderberry has become a staple in our home, and I feel good knowing I'm supporting my family's health naturally!"
16697,"Posted on Sep 25, 2024",,"Sambucol Kids Black Elderberry Advanced Immune Syrup is a potent immune booster specifically designed for children aged 2 and older. With 8,360 mg of black elderberry per serving, it harnesses the natural antioxidant properties of elderberries to support immune function, especially during cold and flu season.

The syrup is easy to take, has a pleasant taste, and is free from artificial colors or flavors. Parents can feel confident giving their kids a natural, effective way to help strengthen their immune defenses year-round."
16697,"Posted on Sep 24, 2024",Great,"I recently purchased the [Product Name] from iHerb, and I couldn't be happier with my decision! This product has truly exceeded my expectations.

From the moment I started using it, I noticed a significant difference. The [specific benefit, e.g., energy boost, digestive health, improved skin] was almost immediate. The taste is pleasant and easy to incorporate into my daily routine, whether I add it to smoothies or take it directly.

One of the standout features is its quality. I appreciate that it’s made from [mention any notable ingredients, e.g., organic, non-GMO], which gives me peace of mind knowing I'm consuming something good for my body. The packaging was also secure, and I received it quickly without any damage.

I've tried other similar products in the past, but none have delivered the same results as this one. I highly recommend it to anyone looking to improve their [health aspect related to the product, e.g., overall wellness, immune support].

Overall, I’m thrilled with my purchase and will definitely be ordering again. Thank you, iHerb, for offering such a fantastic product!

"
16697,"Posted on Sep 19, 2024",A tasty way  to support immunity,"Sambucol Kids Syrop became a regular element in our medicines box.  It’s been a fantastic addition to our routine, especially during cold and flu season. The elderberry formula is specifically designed for kids aged 2 and older, and I feel confident in its ability to help support their immune system naturally."
16697,"Posted on Sep 19, 2024","it’s a great, natural addition to our virus-fighting routine!","I've been using Sambucol Kids Black Elderberry Advanced Immune Syrup for my child, for several years, during times when viruses are going around, and it has been a staple in our household. The elderberry formula is specifically designed for kids ages 2-8, which makes it a safe and trusted option for boosting my child's immune system.  And my child enjoys the taste, which is a huge plus. "
16697,"Posted on Sep 16, 2024",My kiddos love this ,Great health benefits for their immune system. Great way to supplement their immune system. My kids take with no problem and like flavor. We use daily and up the dose of any onset of symptoms and I feel it helps shorten length of time of illness. It tastes good too. 
5223,"Posted on Mar 19, 2024",Dandelion root for bile helps well,Quality is high. Ingredients are good. It suits for all ages. Package is perfect in glass. No hemp I think. My bile started working better. I felt more energy and liver started working better. But it is too small and ends to quick. For a longer course need to buy 4-5 flacons. 
5223,"Posted on Sep 28, 2024",Good,"Nature's Answer Dandelion Root Liquid Extract is an excellent alcohol-free herbal supplement. With 2000 mg of dandelion root per serving, it supports liver health and aids in detoxification. The liquid form makes it easy to use, and the dropper allows for precise dosing. I appreciate the natural, non-alcoholic formulation and have found it helpful for gentle cleansing and digestion support. A great addition to a wellness routine!"
5223,"Posted on Sep 12, 2024",Very nice,"I have been using Nature's Answer liquid products for a while. it is very easy to use and the effect is present. The quality of ingredients is noticeable.
Dandelion is one of those things you should always have at home. it has the effect of clearing out the gallbladder and easing out the bile ducts and aiding digestion. dosage is generous and the size is perfect.
Tastes like Dandelion should, a bit bitter."
5223,"Posted on Sep 4, 2024",super,"I use it constantly and am very pleased with the quality, the result is felt immediately and lasts a long time. The ingredients are perfectly selected, the tablet size is ideal, the packaging is high-quality. I highly recommend everyone to try it, then you will only buy it, good efficiency, calms the nervous system and tastes good, gives a lot of energy, use health age fish benefit hair"
5223,"Posted on Aug 25, 2024",Supplement for my cat,"I bought it for my cat's liver and kidney health as recommended by a homeopathic vet. It has a beneficial effect on liver function, healthy digestion, heart health, stable blood sugar levels and also appetite. I mixed 9 drops with milk thistle powder (for my cat almost 5 kg), the taste is sweet, so he doesn't protest much. The quality of the extract is amazing, the texture is not watery. With our dosage product will last for months."
5223,"Posted on Aug 20, 2024",Nature's Answer Fluid Extract Dandelion Root ,"Nature's Answer Fluid Extract Dandelion Root has been a nice addition to my wellness routine. The alcohol-free formula is easy to take, and I’ve noticed positive effects on my digestion and overall liver health. The dropper makes it convenient to use, and I appreciate the natural approach to supporting my body. I’m satisfied with this product since it is gentle, effective herbal supplement for my body. "
5223,"Posted on Aug 14, 2024",Amazing 🤩 ,Works well so far the size is perfect smells abit funky but not to bad lol take maybe a teaspoon twice daily im already seeing benefits the quality is great wasnt damaged when arrived thankfully 😅 the taste doesnt taste like it smells and has no nasty ingredients.. why do i need to write this much js
5223,"Posted on Jul 29, 2024",My favorite Tincture Brand.,"Nature’s Answer is one of my favorite tincture brands. It’s alcohol free, great extract potency, absolutely clean, quality ingredients with no artificial taste enhancers. I take Dandelion Root for liver and digestion support, and I definitely notice the benefits. Wish the bottle size was bigger. Follow packaging’s recommended dosages. "
5223,"Posted on Jul 23, 2024",Health and energy booster,"I have been taking this to help with liver function and digestion.  I blend a dose into my coffee and the taste is not noticeable.  Along with the milk thistle drops from this same brand, I am noticing that I have more energy when I wake up in the morning.  So I think it’s working ! "
5223,"Posted on Jul 15, 2024",High Quality Dandelion Extract,"Nature's Answer dandelion root extract is a high quality extract. The tincture does not contain alcohol and has high quality ingredients. I used this for the management of cholestasis during pregnancy and found it to be very effective. In Australia, there aren't really stocks of this in the stores and iHerb has a great price for this and the size of the bottle is large compared to some of the other options on the market. I would definitely recommend."
73706,"Posted on May 2, 2024",Solaray Niacin 100 mg is a must-have for heart health!," I've been taking it for a while now, and I've noticed a significant improvement in my cholesterol levels. The 100 mg dosage is just right for my needs, and it's gentle on the stomach. Plus, it's made by a trusted brand like Solaray, so I know I'm getting quality. Highly recommend for anyone looking to support their cardiovascular system!
"
73706,"Posted on Apr 28, 2024",Great for controlled niacin flushing ,"I needed a niacin supplement that would cause the niacin flush - yes, I do targeted niacin flushes. IMO, the flushing creates better micro blood flow and my skin looks great the day after doing a flush. I needed a niacin supp that I could adjust the dose. This supp fit the bill. I can do a 100 mg niacin flush (for me, thats intense) or if I want a partial flush, I can open the capsule and take 1/2 for a 50mg niacin flush. "
73706,"Posted on Dec 12, 2023",,"Niacin, also known as vitamin B3, is an important nutrient. In fact, every part of your body needs it to function properly.
As a supplement, niacin may help lower cholesterol, ease arthritis, and boost brain function, among other benefits.
However, it can also cause serious side effects if you take large doses."
73706,"Posted on Oct 2, 2024",Niacin ,"I am very satisfied with the Niacin 100 mg dietary supplement. It has become an integral part of my daily wellness routine, helping me feel more energized and promoting heart health. The combination of quality ingredients and noticeable effects makes this product a standout choice. I’ve experienced mild flushing after taking the supplement, which is normal with niacin, but it subsides quickly and doesn’t bother me."
73706,"Posted on Aug 8, 2024",Great!,"I have taken this product together with Vitamin E every day for some times.  Ｍy skin allergy got improved, and skin became brighter. I will continue to take it but may reduce the frequency to two to three times a week.  I experience red flush for around 1 hour after every time take a capsule. It makes me uncomfortable during the hot summer days. "
73706,"Posted on Aug 1, 2024",great,"This niacin supplement boasts high-quality ingredients and effective potency. The size of the tablets is manageable, though they may cause a noticeable niacin flush. Despite the flush, the supplement delivers strong effects in boosting energy and supporting cardiovascular health. The taste is minimal, as the focus is on its impactful benefits and overall quality. "
73706,"Posted on Jul 28, 2024",Great for detox,"Soloray products seem to be of good quality and are not too expensive. I like their 100mg niacin capsules, and appreciate the veg caps instead of gelatin. Niacin has a lot of detox properties,so I cycle on and off using it. I would recommend starting at a lower dose of niacin if you are sensitive. Some people may flush at the 100mg dose but it usually only lasts about 30 min and will decrease as you use it over two to three days. "
73706,"Posted on Jul 19, 2024",,"Good quality. Good ingredients. We use is to detox our body with my daugther and husband. It gives niacin flush, but it's only because of the sun radiation. After taking it, we go to the sauna, drink loads of water, and sweat the radiation out, and the flush goes away in an hour. So don't worrry , if you have flushes. That means, you get cleaner inside your cells! So niacin is a great supplement!"
73706,"Posted on Apr 26, 2024",THE ONLY ONE FOR ME,"this brand of niacin has no exipients or other unneeded/unwanted junk additives.  that's hard to find; i only know of one other brand, & it's more expensive than solaray. i also prefer this brand because of the flush. the only way to remove the flush is by neutralizing the active health effect of this b-vitamin - which would be like eating steak, but first having all the protein removed. so taking a 'no flush' niacin supplement is the same as not taking niacin at all! lol  "
73706,"Posted on Apr 13, 2024",Great Product,"Definitely does what it's meant to do. I felt more energetic when I took it, but also got some significant flushing.

I don't take this anymore but it may be worth a try to see if it works for you!

Size of capsules isn't too big, no taste, dose seems right and the quality seems good!
"
4460,"Posted on Feb 23, 2024",Great taste,"No bitter taste for me, I like the product bcoz of the ingredients. Quality is good and pure.alcohol free is good. I use it for my drinks and only a few drops required! No need to be guilty about having sweet drinks now. Good size for me I can carry around when travelling. "
4460,"Posted on Apr 29, 2024",Love,I am really trying to lay off the sugar and trying to incorporate as much no sugar substitutes as possible. Stevia can be very strong sweet taste so a little drop of this can really really go a long way. The quality and taste is great! It is a alcohol free composition and that is the main reason I went with this product over the others. 
4460,"Posted on Feb 16, 2024","Sweet satisfaction, naturally skeptical.","This alcohol-free stevia is a winner for sweetness without the aftertaste. It dissolves like a dream and doesn't overpower my drinks. Bonus points for being alcohol-free! However, the ""unnatural"" label has me scratching my head. While the stevia itself seems legit, I'd love more info on the other ingredients. Transparency matters, so I docked a star. Still, a great option for most sweet tooths with a hint of healthy skepticism"
4460,"Posted on Sep 25, 2024",Taste great ,I’ve been using this brand for years.  It only takes a couple of drops in a drink and the bottle will last for a long time. The best part it’s alcohol free so it doesn’t have the alcohol overpowering taste 
4460,"Posted on Jul 18, 2024",,The very best stevia I have ever used nothing extra. Just Stevie  will never go back to ones with added ingrediants that harm the body   
4460,"Posted on May 3, 2024",tastes great,"This stuff is awesome! I love that it has no alcohol, and it's a fairly big bottle so it lasts ages. I use it ALL the time."
4460,"Posted on Mar 26, 2024",Прекрасно!,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!
"
4460,"Posted on Jan 2, 2024",Great product!!,"Natural sweet taste, with no aftertaste. I keep one in all my cars  so when I meet for coffee of anything I have one handy for sweetening instead of using artificial sweetners."
4460,"Posted on Nov 11, 2023",Not disappointed ,Loving that you only need a small amount and no after taste like I get with the powders. Great for giving my drink a little sweetness without killing my sugar levels. I will ré purchase when I run out
4460,"Posted on Oct 20, 2023",Fantastic value,When compared to other stevia ingredients it’s  much more concentrated and doesn’t have after taste as so many stevias do Use sparingly as it’s very concentrated 
8104,"Posted on Oct 19, 2023",Re-order again and again SAVER for psoriasis,"I order this supplement to drink a course at least once a year to help maintain my skin psoriasis in remission. It is really a saver. I tried other brands and other brands caused either migraine or upset stomach. No downsides from this form of gotu kola. I see huge improvement  with my psoriasis. High quality ingredients. Pill size is normal, no problem to swallow. it packed in glass bottle"
8104,"Posted on Oct 3, 2024","Gotu Kola, 950 mg"," I’m quite pleased with Gotu Kola 950 mg. It’s a great natural alternative for improving focus and reducing stress, and I appreciate that it’s an herbal solution. The quality is solid, and the potency of the dosage is just right without being overwhelming. I take one capsule in the morning with my breakfast, and it fits seamlessly into my daily routine. I like that I don’t have to take multiple doses to feel the benefits."
8104,"Posted on Oct 1, 2024",Gotu Kola Healthy Immune Support,"Gotu Kola Healthy Immune Support is a beneficial dietary supplement for those looking to enhance their immune health and overall well-being. With a focus on high-quality ingredients and potential synergistic benefits, this supplement can be a valuable addition to your health regimen. Gotu Kola may help improve circulation, which can support overall cardiovascular health and promote a healthy inflammatory response."
8104,"Posted on Dec 7, 2023",Great ,"Package was delivered on time
Quality was good. Ingredients are good fresh .
My rash is gone in a few week's memory sharper in morning, . 52 years old. Helps with my skin condition eczema. It’s clear up. Taste great "
8104,"Posted on Sep 26, 2024",,i started feeling more energized and have a better mood and I think it might be since I've started to take gotu kola. I've also noticed I fall asleep faster and am less anxious.
8104,"Posted on Sep 2, 2024",Great ,"I love how gota kola changed my skin texture and give elasticity and make my skin smooth and clear
Hight quality packaging, I used it for 3 months and can’t believe the benefits and amazing results
The pill has no tase"
8104,"Posted on Jun 20, 2024",,"An excellent nutritional supplement, I use it for better recovery on the skin and hope to see results, the size and dosage is great, no need to take a lot "
8104,"Posted on May 3, 2024",Good product,"I've recently started taking a Gotu Kola supplement, which comes in a bottle of 90 vegetarian capsules, with each capsule containing 475 mg, making a total dose of 950 mg when taking two capsules as typically recommended. Gotu Kola is an herb used traditionally in Ayurvedic and Chinese medicine, known for its ability to support cognitive functions and circulation health.

The size of the capsules is reasonable, and they're easy to swallow. I included Gotu Kola in my daily regimen to explore its benefits for brain health and potentially improve my circulation, as I've read about its effectiveness in these areas.

Since beginning the capsules, I've noticed a subtle enhancement in my mental clarity and a feeling of increased alertness throughout the day. While it's difficult to measure the improvement in circulation without medical tests, the cognitive benefits have been quite promising.

The packaging is straightforward and no-nonsense. The bottle is well-designed to preserve the freshness of the capsules, with a tight-fitting lid that is easy to open and close. The label is informative, providing clear instructions on dosage and outlining the health benefits of Gotu Kola, which is very helpful for understanding the impact it might have.

Overall, if you're interested in natural supplements to support cognitive and circulatory health, this Gotu Kola supplement could be a great addition. Its ease of use and the noticeable cognitive benefits make it an appealing option for daily supplementation."
8104,"Posted on Mar 18, 2024",I'm loving it,a useful quality product for health. It's not the first time I've taken it. a delicious and pleasant smell. the optimal size and clear instructions.
8104,"Posted on Mar 1, 2024",Support Cognitive Health,"I've been using Nature's Answer Gotu Kola for several weeks now, and I'm quite pleased with the results. I was initially drawn to this product as I was looking for a natural supplement to support my cognitive health and possibly enhance my mood and mental clarity.

One of the most noticeable effects since I started taking this supplement is an improvement in my mental alertness and clarity. Tasks that require concentration seem a bit easier, and I feel more mentally agile throughout the day. This has been particularly beneficial in my professional life, where staying focused and sharp is essential.

I also appreciate the quality of the product. Nature's Answer is a brand I trust for its commitment to purity and natural ingredients. The Gotu Kola extract is potent, and I like that it's in liquid form, which makes it easy to take and allows for quick absorption.

Moreover, I've noticed a subtle but welcome improvement in my overall stress levels. Gotu Kola is known for its adaptogenic properties, and I believe it has helped me manage daily stress more effectively.

In terms of physical benefits, while Gotu Kola is often praised for its skin and circulatory benefits, I primarily chose it for cognitive support, so I can't speak much to these aspects.

In conclusion, Nature's Answer Gotu Kola is a high-quality supplement that I would recommend to anyone looking to support their cognitive function and manage stress naturally. It's easy to take, gentle, and effective"
35015,"Posted on Apr 17, 2024",Love works,"bought this for hubby to help in sleep and he loves it. The scent really benefit him, a good composition of good essential oil, thats natural & soothing. He uses it nightly in his steam diffuser. Aura Cacia has good quality oil as we do have a cupboard of them to use for different day/time...feel.safe with this brand"
35015,"Posted on Aug 25, 2024",Lives up to its name ,"This oil blend is sweet, and woodsy, and has notes of jasmine, orange, and sandalwood. The scent is strong without being overpowering, and a little bit goes a long way. I’m addicted to the smell and my significant other really loves it too. I use this oil to add to lotions, deodorants, etc. "
35015,"Posted on Jan 31, 2024",,"I love all this brand's oils! I do prefer heart song in terms of scent though.. Love potion is a lot stronger and more woody. I really love that they have completely different ingredients, so I can pick and choose depending. I also love that it contains Jasmine because it's so expensive and hard to come by. "
35015,"Posted on Jan 4, 2024",Lovely,"The scent is amazing. I use this for my diffuser. The quality is good, the size is ok. Just like any other essential oil. A little goes a long way, i put like 4-5 drops every day in the diffuser in my living room and my house smells amazing. The scent has a natural smell which I love. "
35015,"Posted on Aug 19, 2024",Happy!,If the smell of this doesnt give a sense of upliftment than Im sorry for you. This blend always bring me back to a state of joy and love. 
35015,"Posted on Aug 7, 2024",Прекрасно!,"Thank you very much for this product, it suited me, I like the packaging, comfortable and stylish, I will order more of these products, and recommend them to all my friends and relatives! good!!
"
35015,"Posted on Jan 21, 2024",amazing,"Aura Cacia has become my go-to brand for essential oils, and their commitment to quality and purity has transformed my daily wellness routine. great scent and great experience 
"
35015,"Posted on Nov 13, 2023",I love this brand,I love this brand so much. Any essential oil I've tried from Aura Cacia just left me incredibly satisfied. I will keep buying them
35015,"Posted on Mar 8, 2023",Great Scent that Heightens the Mood,"I've been using this for years now, and I really like the scent. Sometimes, I put a few drops of it into a small spray bottle mixed with water to mist the room. This helps to set the mood. Also, I can use the same spray to slick back my hair when I put it up. Overall, this a natural essential oil that delivers enough of the benefit it proclaims to make it worth having on hand."
35015,"Posted on Sep 30, 2024",Good,"I like it. I don't know why it's named Love Potion because it's not that sweet or mysterious (or never sexy) scent, but more clean. Still I like it."
14863,"Posted on Feb 6, 2024",Excellent product,The only downside to this wonderful product is that it has no dropper to deliver the oil. The product pours right out of the bottle. So I simply transfer to a small bottle I have in my bag of tricks that delivers the oil with an eye dropper. I use the oil regularly and am very pleased with the quality. Easy! 
14863,"Posted on Dec 8, 2023",Effective ,"The oil definitely has improved my acne problem. Nice product and not expensive at all. Worth a try if you have acne problem.
Also i have senstive skin, was a bit worried as first, but not a issue with this product. The quality was good if you look at the ingredient, most of it is the tea tree oil. Some other has put too much water in it. Packaged very well all the way to hk. I will buy this again when finished this one. There is no scent, dont have to worry about any strong smell."
14863,"Posted on Oct 28, 2023",All Purpose Antiseptic,This is my 4th purchase.  Initially used it in diffuser with other essential oils.  Then I had fungus in my toe nails.  It worked so well in inhibiting the spread and slowly killed the fungus. Now nails are healthy again.  Put a few drops in my floor cleaning water to disinfect the floor when I mop.
14863,"Posted on May 27, 2024",,"Its antibacterial properties have significantly reduced breakouts and kept my skin clear and radiant. I also love using it in my homemade cleaning products; the fresh, invigorating scent leaves my home smelling amazing while also keeping it germ-free."
14863,"Posted on May 16, 2024",Tea Tree Essential Oil,"it has no dropper to deliver the oil, I simply transfer to a small bottle to deliver the oil with an dropper. I use the oil regularly and am very pleased with the quality. It smells smooth, not irritating."
14863,"Posted on Apr 28, 2024","I've always kept tea tree essential oil in my first aid kit, and it's been a lifesaver in so many situations! ","I simply dilute a few drops with a carrier oil and apply it directly to problem areas, and within days, I notice a significant reduction in redness and inflammation. Tea tree oil has become a staple in my skincare routine, and I can't imagine going without it."
14863,"Posted on Jan 14, 2024",Good value,I enjoy this tea tree oil but only gripe is that it doesn’t have dropper/stopper like the previous brands I’ve purchased. I apply to acne etc. so I have to be careful when tipping over so it doesn’t all spill out
14863,"Posted on Apr 11, 2024",Excellent,"Good quality and size of package, helps to moisturize my sensitive skin"
14863,"Posted on Mar 3, 2023",,Real good quality product with a strong scent. We use this regularly by adding it to our mouthwash. My dentist in Hawaii told me over 15 years ago that adding just a little tea tree oil makes mouthwash effective. We also like to add this to our natural insect repellent here in SE Asia. Will keep re-ordering.
14863,"Posted on Oct 3, 2024",,Great quality very nice ingredients no smell good for health 
12467,"Posted on May 15, 2024",Wow,"I got this as a recommendation from my naturopath for a bacterial infection I was fighting. Be careful - this is potent stuff. I could taste and feel how strongly this was working so I highly recommend it. The taste might be something you need to get used to, but you don't drink it straight anyway. I put some drop with water in a shot glass and drank it that way. Propolis has wonderful antibiotic properties and wow does it feel like that when I take it."
12467,"Posted on Mar 30, 2024",Great Product,"I believe this formula helped stop  me from getting very sick. I used it while on holidays, all my close friends got really sick but I managed to only get a sore throat and recover quickly. Strong antibiotic. Strong taste and smell but quality product and ingredients as usual from Herb Pharm. Benefit the immune system. "
12467,"Posted on Apr 7, 2024",Natural Wellness: Exploring the Aromatic Richness of Propolis with Quality Ingredients,"Propolis is an incredible natural product, and this particular brand stands out for its quality and potency. The smell is unmistakably rich and aromatic, a testament to the high-quality ingredients used in its production. I appreciate the attention to detail in sourcing and processing, ensuring that the propolis maintains its beneficial properties. Incorporating this propolis into my daily routine has been a game-changer for my overall well-being. Its immune-boosting properties are evident, and I've noticed a significant improvement in my health since starting to use it regularly. Whether I'm taking it orally or using it topically, I can trust that I'm getting the best possible benefits from this exceptional product."
12467,"Posted on Oct 31, 2023",High Quality ,"I’ve purchased the organic refreshing mouth sprays from this brand and trust their commitment to making pure, high quality, organic products. The Propolis comes in a tinted glass bottle and has a glass dropper for dispensing. It is convenient to bring along when traveling and add the recommended amount to a glass of water for an immunity boost. "
12467,"Posted on Oct 3, 2024",Lovely,With just a very little of liquid it’s great taste and it does not burn like oregano tincture. So it’s very mild but still effective which I love 
12467,"Posted on Sep 27, 2024",Good,A lady working at whole foods market recommended this to me so I’ve been buying this particular brand ever since I found it to be more easier to take that pills 
12467,"Posted on Aug 15, 2024",Great,"I already feel more energetic after I started using this product. The flavor is a little strong, but nothing that prevents me from using it. I will continue buying it."
12467,"Posted on Apr 10, 2024",Great product at a great price!,"
This is the good stuff! I'm satisfied because this product has given me the results I needed and I recommend it highly. Good ingredients. High quality product. I'm so thankful this is easy to purchase online.
"
12467,"Posted on Mar 20, 2024",magical,"trusted herb pharm. always good quality medicine. i use this for oral health, but it's a great thing to always have on hand for other reasons. absolutely love propolis :)"
12467,"Posted on Jan 15, 2024",Good propolis,"Antimicrobial Properties: Propolis exhibits antibacterial, antiviral, and antifungal properties, which may help support the immune system and protect against infections.
Anti-Inflammatory Effects: It has anti-inflammatory properties that may contribute to reducing inflammation in the body."
16946,"Posted on Apr 13, 2024",Run to buy it  not walk & Great is an understatement. ,"I have forever struggled with ADHD  related all disorders & i come from a  family / community who does even know it exits. Suffered silently for 2 decades. But this one just 3 drops in the morning in water. Miracle happens you are at your best refreshed focused, & energy to run a marathon without any aches or pains.  i beg you who suffer from depression anxiety sadness, feeling useless or body weakness pls. run to buy it it works magic. make sure only in morning & 3 pros in water.  it is not good later in the day bcoz it will keep you awake. "
16946,"Posted on Apr 1, 2024",Rhodiola ,I purchased this product to help with my high cortisol level and it’s only been a few weeks. No major side effects however buyers beware the taste is very potent but once you mix it in some order juice it’s not a big deal. I’m still waiting to see the effects of energy and fatigue improvement.
16946,"Posted on Nov 23, 2023",Helps with stress reduction ,This has helped with my stress tolerance.  I am more calm when taking this 3x per day.   I have tried other brands in capsule form and did not experience the same benefits.  I add a dropper full to about an ounce of water and chug it.  No issues with taste.  
16946,"Posted on Oct 23, 2023",great for stabilizing my mood,"This is the supplement that I use when I feel like I'm having trouble regulating my mood. When yoga, diet, and mindfulness are not enough, this quality supplement can be counted on the give me the benefit of keeping me on more even footing. Even my spouse notices the improvement.  "
16946,"Posted on Sep 15, 2024",easy way to lower cortisol  ,"the last few years have been nothing but stressful for me and unfortunately my mental wellbeing took a hit. i have always been an advocate of holistic health, but one thing i’ve started incorporating in my diet is adaptogens. these drops have helped me lower my stress levels and introduce a new level of calm in my day to day. full transparency, i HATE the taste but the pros outweigh the cons"
16946,"Posted on Sep 7, 2024",Natural Stress Relief with Adaptogenic Benefits,"Herb Pharm's Alcohol-Free Rhodiola is an excellent adaptogen for managing stress and enhancing resilience. The liquid formula is easy to use, and the dropper allows precise dosing. I've experienced a noticeable improvement in my mood and energy levels since using this product. The fact that it's alcohol-free makes it gentle on the stomach and suitable for daily use. A quality addition to any wellness routine with a greate taste."
16946,"Posted on May 22, 2024",Easy to administer,"Rhodiola is my favorite 'go-to' for reducing stress.  I like to combine it with Ashwagandha, and it just seems to take the edge off the day.   Nice to just drop some into water with no pill to swallow.  It is twice the strength of my usual organic brand, but results do not seem any different."
16946,"Posted on Apr 27, 2024","Hard to tell, but tastes good!","It's so hard to tell if a supplement works or not. I'm taking rhodiola mainly for energy & joint pain relief but it's hard to say if it helps for either. It does have a nice flavor, though, just mixed with water. It's like a lightly sweet rose water. I take it at least once a day, but shoot for 2-3 times. I also take it with ashwaganda & the Brain & Memory supplement by Herb Pharm for various benefits. I'll keep using the rhodiola, knowing that herbs can take weeks to months for full effect, plus the quality seems good (nice dark color & consistency is good) & I like the taste :)"
16946,"Posted on Mar 6, 2024",Calm energy,This herb is good for calm energy throughout the day and is also one part of a healing protocol for flu and other viruses.  The liquid form is said to be more absorbable than the dried herb capsules.  All the HerbPharm supplements have been very good quality and very reliable.
16946,"Posted on Nov 13, 2023",amazing!,"I have been having adrenaline fatigue and this rhodiola glycerite is such good quality and has helped me so much. i have more energy, can sleep well at night, and I feel way less stressed. There are ao many benefits. I would recommend this to everyone struggling with adrenal fatigue and to improve overall quality of life!"
24546,"Posted on Jul 11, 2024",love this tea!,"I love all of the flavors from Organic India! It's one of my favorite brands. This blend is great -- the mint is subtle. I love that it isn't sweet, but you could add sweetener if that's your preference. Peppermint is good for digestion and I just feel soothed and nourished when I drink this tea. "
24546,"Posted on May 6, 2024",,"This Organic India Tulsi Tea in Peppermint flavor is my go-to for a refreshing and calming drink! The blend of tulsi and peppermint leaves creates a soothing and invigorating taste that's perfect for any time of day. I love that it's caffeine-free, making it ideal for relaxation or bedtime. Plus, the infusion bags are convenient for brewing. Highly recommend for anyone who loves herbal teas!"
24546,"Posted on Mar 21, 2024",Organic India Tulsi tea flavors are always delicious,I have purchased so many different organic India Tulsi tea flavors this peppermint and I recently lucked up on a raspberry peach that is absolutely delicious. I am an avid tea drinker like some coffee lovers. I enjoyed this tea to soothe my stomach and also to help with bloating. I am caffeine sensitive so I'm so thankful that I can have a nice tea brand drink it daily and reap the benefits. I'm not sure if the peach raspberry is offered on here but I'm about to check. The peppermint is not overly strong as some teas that I've experienced but this peppermint Tulsi is very balanced smiled but it's very beneficial and it helps the digestive tracts and the stomach anytime you have bloating or stomach aches it's worked wonders for me.
24546,"Posted on Mar 7, 2024",Calming,"This tea is not overpowering like some peppermint teas are. It has a pleasant, peppermint, taste. The addition of the other herbs, which do not affect the taste, help calm you as well. I enjoy this tea in the evening, or anytime of the day to help unwind. No caffeine either."
24546,"Posted on Mar 6, 2024",Heard the great benefits of Tulsi Tea,"Heard the great benefits of Tulsi Tea and decided to try it out. The serving and size is decent. And i can tell you i love this blend. It taste so incredibly good and is a warming cup of tea. The quality of this Tulsi tea is good and so so yummy. Even without the health benefits, it is a good tea to drink!  "
24546,"Posted on Feb 24, 2024",Soothing mellow  peppermint,"While I enjoy plain peppermint tea, the addition of tulsi in this blend mellows the punch without compromising on taste.  It's naturally caffeine-free, and the tulsi makes it even more relaxing.   I drink a cup of Organic India tulsi tea every evening and this is one of my favorites. "
24546,"Posted on Jan 23, 2024",Awesome tea,"I love this tea - I feel the peppermint helps my digestion and then there's the double whammy of tulsi in it too.  I feel calm, energized and just good when I drink this - great in the afternoons for after lunch and a nice pick me up in a supportive, nurturing way.  Definitely think the tulsi helps lift your mood in a nice way."
